line_id,order_id,product_id,quantity,unit_price,line_total
LINE-006630,ORD-02958,PROD-005,2,2826.09,5652.18
LINE-006631,ORD-02958,PROD-005,5,2767.56,13837.8
LINE-006632,ORD-02959,PROD-013,4,642.68,2570.72
LINE-006633,ORD-02959,PROD-008,1,3448.08,3448.08
LINE-006634,ORD-02960,PROD-016,4,383.69,1534.76
LINE-006635,ORD-02960,PROD-009,2,2386.03,4772.06
LINE-006636,ORD-02961,PROD-014,1,417.99,417.99
LINE-006637,ORD-02961,PROD-007,1,1892.67,1892.67
LINE-006638,ORD-02962,PROD-002,2,4439.07,8878.14
LINE-006639,ORD-02962,PROD-006,10,2166.17,21661.7
LINE-006640,ORD-02962,PROD-018,3,1466.95,4400.85
LINE-006641,ORD-02963,PROD-006,1,2173.93,2173.93
LINE-006642,ORD-02963,PROD-009,1,2441.03,2441.03
LINE-006643,ORD-02963,PROD-011,2,1586.89,3173.78
LINE-006644,ORD-02964,PROD-012,4,965.49,3861.96
LINE-006645,ORD-02964,PROD-008,8,3564.35,28514.8
LINE-006646,ORD-02965,PROD-006,1,2231.57,2231.57
LINE-006647,ORD-02965,PROD-018,2,1428.13,2856.26
LINE-006648,ORD-02965,PROD-012,1,983.14,983.14
LINE-006649,ORD-02966,PROD-010,1,856.89,856.89
LINE-006650,ORD-02966,PROD-015,1,777.29,777.29
LINE-006651,ORD-02966,PROD-009,1,2404.3,2404.3
LINE-006652,ORD-02966,PROD-012,2,999.21,1998.42
LINE-006653,ORD-02967,PROD-006,1,2243.55,2243.55
LINE-006654,ORD-02967,PROD-002,1,4422.35,4422.35
LINE-006655,ORD-02967,PROD-015,2,789.24,1578.48
LINE-006656,ORD-02968,PROD-010,2,864.71,1729.42
LINE-006657,ORD-02968,PROD-013,4,645.69,2582.76
LINE-006658,ORD-02969,PROD-006,2,2190.06,4380.12
LINE-006659,ORD-02969,PROD-008,2,3566.29,7132.58
LINE-006660,ORD-02970,PROD-012,1,974.36,974.36
LINE-006661,ORD-02970,PROD-013,4,647.66,2590.64
LINE-006662,ORD-02970,PROD-018,1,1450.23,1450.23
LINE-006663,ORD-02971,PROD-003,1,1389.14,1389.14
LINE-006664,ORD-02971,PROD-017,1,2058.34,2058.34
LINE-006665,ORD-02972,PROD-010,1,865.46,865.46
LINE-006666,ORD-02973,PROD-007,1,1927.36,1927.36
LINE-006667,ORD-02973,PROD-006,1,2197.16,2197.16
LINE-006668,ORD-02974,PROD-003,5,1381.87,6909.35
LINE-006669,ORD-02974,PROD-001,3,3238.69,9716.07
LINE-006670,ORD-02974,PROD-018,5,1426.46,7132.3
LINE-006671,ORD-02975,PROD-001,1,3168.61,3168.61
LINE-006672,ORD-02975,PROD-014,4,413.56,1654.24
LINE-006673,ORD-02975,PROD-016,4,375.39,1501.56
LINE-006674,ORD-02976,PROD-017,4,2067.57,8270.28
LINE-006675,ORD-02976,PROD-004,4,2559.43,10237.72
LINE-006676,ORD-02977,PROD-005,1,2814.71,2814.71
LINE-006677,ORD-02977,PROD-016,6,386.8,2320.8
LINE-006678,ORD-02977,PROD-007,1,1882.96,1882.96
LINE-006679,ORD-02978,PROD-012,1,985.92,985.92
LINE-006680,ORD-02978,PROD-015,6,785.63,4713.78
LINE-006681,ORD-02978,PROD-004,1,2605.7,2605.7
LINE-006682,ORD-02979,PROD-006,2,2202.25,4404.5
LINE-006683,ORD-02979,PROD-003,1,1401.34,1401.34
LINE-006684,ORD-02980,PROD-012,1,992.11,992.11
LINE-006685,ORD-02981,PROD-017,2,2135.81,4271.62
LINE-006686,ORD-02982,PROD-004,1,2548.82,2548.82
LINE-006687,ORD-02983,PROD-007,5,1934.48,9672.4
LINE-006688,ORD-02983,PROD-005,3,2779.84,8339.52
LINE-006689,ORD-02984,PROD-005,1,2749.29,2749.29
LINE-006690,ORD-02985,PROD-015,2,787.71,1575.42
LINE-006691,ORD-02985,PROD-010,1,851.59,851.59
LINE-006692,ORD-02986,PROD-007,1,1912.03,1912.03
LINE-006693,ORD-02986,PROD-013,6,662.81,3976.86
LINE-006694,ORD-02986,PROD-015,4,789.35,3157.4
LINE-006695,ORD-02987,PROD-010,1,848.76,848.76
LINE-006696,ORD-02988,PROD-005,1,2770.29,2770.29
LINE-006697,ORD-02988,PROD-003,2,1407.07,2814.14
LINE-006698,ORD-02989,PROD-007,2,1876.63,3753.26
LINE-006699,ORD-02989,PROD-006,1,2183.68,2183.68
LINE-006700,ORD-02990,PROD-006,1,2193.86,2193.86
LINE-006701,ORD-02990,PROD-006,1,2180.95,2180.95
LINE-006702,ORD-02990,PROD-014,2,424.92,849.84
LINE-006703,ORD-02991,PROD-006,1,2174.63,2174.63
LINE-006704,ORD-02992,PROD-003,2,1416.46,2832.92
LINE-006705,ORD-02992,PROD-009,1,2352.06,2352.06
LINE-006706,ORD-02993,PROD-014,6,427.6,2565.6
LINE-006707,ORD-02993,PROD-001,1,3227.91,3227.91
LINE-006708,ORD-02994,PROD-008,2,3511.83,7023.66
LINE-006709,ORD-02994,PROD-002,1,4573.39,4573.39
LINE-006710,ORD-02994,PROD-007,1,1920.65,1920.65
LINE-006711,ORD-02994,PROD-015,4,767.47,3069.88
LINE-006712,ORD-02995,PROD-015,2,774.11,1548.22
LINE-006713,ORD-02995,PROD-017,1,2124.32,2124.32
LINE-006714,ORD-02995,PROD-011,2,1575.92,3151.84
LINE-006715,ORD-02996,PROD-013,2,647.43,1294.86
LINE-006716,ORD-02996,PROD-008,6,3569.12,21414.72
LINE-006717,ORD-02997,PROD-012,1,983.74,983.74
LINE-006718,ORD-02998,PROD-013,6,643.89,3863.34
LINE-006719,ORD-02998,PROD-006,1,2169.3,2169.3
LINE-006720,ORD-02998,PROD-006,2,2176.97,4353.94
LINE-006721,ORD-02999,PROD-006,2,2212.61,4425.22
LINE-006722,ORD-02999,PROD-002,1,4551.1,4551.1
LINE-006723,ORD-02999,PROD-017,2,2122.25,4244.5
LINE-006724,ORD-02999,PROD-012,1,972.75,972.75
LINE-006725,ORD-03000,PROD-018,2,1452.73,2905.46
LINE-006726,ORD-03000,PROD-015,2,777.98,1555.96
LINE-006727,ORD-03001,PROD-018,1,1428.46,1428.46
LINE-006728,ORD-03001,PROD-006,2,2182.49,4364.98
LINE-006729,ORD-03002,PROD-006,1,2173.84,2173.84
LINE-006730,ORD-03003,PROD-008,1,3437.63,3437.63
LINE-006731,ORD-03004,PROD-014,2,413.71,827.42
LINE-006732,ORD-03004,PROD-017,1,2076.37,2076.37
LINE-006733,ORD-03004,PROD-018,1,1441.15,1441.15
LINE-006734,ORD-03005,PROD-012,2,998.21,1996.42
LINE-006735,ORD-03006,PROD-009,1,2394.33,2394.33
LINE-006736,ORD-03006,PROD-015,6,783.79,4702.74
LINE-006737,ORD-03006,PROD-008,1,3498.34,3498.34
LINE-006738,ORD-03007,PROD-008,1,3503.89,3503.89
LINE-006739,ORD-03008,PROD-014,2,422.39,844.78
LINE-006740,ORD-03008,PROD-003,1,1407.82,1407.82
LINE-006741,ORD-03009,PROD-010,1,838.29,838.29
LINE-006742,ORD-03009,PROD-007,1,1874.13,1874.13
LINE-006743,ORD-03010,PROD-009,1,2426.95,2426.95
LINE-006744,ORD-03010,PROD-005,1,2784.87,2784.87
LINE-006745,ORD-03010,PROD-006,2,2171.52,4343.04
LINE-006746,ORD-03011,PROD-006,1,2173.58,2173.58
LINE-006747,ORD-03011,PROD-002,1,4552.06,4552.06
LINE-006748,ORD-03011,PROD-018,1,1443.55,1443.55
LINE-006749,ORD-03012,PROD-018,1,1462.62,1462.62
LINE-006750,ORD-03012,PROD-014,6,421.44,2528.64
LINE-006751,ORD-03012,PROD-005,1,2841.54,2841.54
LINE-006752,ORD-03013,PROD-013,2,638.08,1276.16
LINE-006753,ORD-03014,PROD-007,1,1869.7,1869.7
LINE-006754,ORD-03014,PROD-004,2,2597.29,5194.58
LINE-006755,ORD-03015,PROD-003,1,1393.03,1393.03
LINE-006756,ORD-03015,PROD-005,2,2798.73,5597.46
LINE-006757,ORD-03015,PROD-004,1,2582.56,2582.56
LINE-006758,ORD-03016,PROD-008,2,3464.7,6929.4
LINE-006759,ORD-03016,PROD-006,1,2161.46,2161.46
LINE-006760,ORD-03017,PROD-006,3,2167.74,6503.22
LINE-006761,ORD-03018,PROD-008,4,3496.55,13986.2
LINE-006762,ORD-03019,PROD-013,2,641.75,1283.5
LINE-006763,ORD-03020,PROD-009,3,2408.92,7226.76
LINE-006764,ORD-03021,PROD-017,2,2138.23,4276.46
LINE-006765,ORD-03021,PROD-016,4,376.16,1504.64
LINE-006766,ORD-03021,PROD-006,2,2219.02,4438.04
LINE-006767,ORD-03022,PROD-008,1,3544.14,3544.14
LINE-006768,ORD-03022,PROD-005,1,2791.98,2791.98
LINE-006769,ORD-03022,PROD-014,4,425.1,1700.4
LINE-006770,ORD-03023,PROD-005,2,2756.14,5512.28
LINE-006771,ORD-03023,PROD-014,4,422.44,1689.76
LINE-006772,ORD-03023,PROD-005,1,2777.95,2777.95
LINE-006773,ORD-03024,PROD-002,2,4566.77,9133.54
LINE-006774,ORD-03024,PROD-013,6,637.88,3827.28
LINE-006775,ORD-03025,PROD-001,2,3242.81,6485.62
LINE-006776,ORD-03025,PROD-003,1,1375.15,1375.15
LINE-006777,ORD-03025,PROD-008,1,3490.01,3490.01
LINE-006778,ORD-03026,PROD-009,6,2444.46,14666.76
LINE-006779,ORD-03026,PROD-011,2,1611.47,3222.94
LINE-006780,ORD-03027,PROD-004,3,2590.3,7770.9
LINE-006781,ORD-03027,PROD-010,3,845.61,2536.83
LINE-006782,ORD-03028,PROD-008,2,3519.68,7039.36
LINE-006783,ORD-03028,PROD-004,1,2625.38,2625.38
LINE-006784,ORD-03028,PROD-010,1,849.09,849.09
LINE-006785,ORD-03028,PROD-015,2,772.41,1544.82
LINE-006786,ORD-03029,PROD-008,1,3480.21,3480.21
LINE-006787,ORD-03029,PROD-001,1,3213.97,3213.97
LINE-006788,ORD-03030,PROD-008,1,3495.02,3495.02
LINE-006789,ORD-03031,PROD-007,1,1896.64,1896.64
LINE-006790,ORD-03031,PROD-007,1,1863.64,1863.64
LINE-006791,ORD-03032,PROD-011,2,1631.39,3262.78
LINE-006792,ORD-03032,PROD-017,1,2081.31,2081.31
LINE-006793,ORD-03032,PROD-002,2,4547.88,9095.76
LINE-006794,ORD-03032,PROD-003,1,1421.44,1421.44
LINE-006795,ORD-03033,PROD-005,2,2804.19,5608.38
LINE-006796,ORD-03034,PROD-017,8,2109.61,16876.88
LINE-006797,ORD-03034,PROD-002,8,4538.74,36309.92
LINE-006798,ORD-03035,PROD-016,2,375.97,751.94
LINE-006799,ORD-03036,PROD-005,10,2784.89,27848.9
LINE-006800,ORD-03036,PROD-008,10,3437.87,34378.7
LINE-006801,ORD-03036,PROD-010,4,865.8,3463.2
LINE-006802,ORD-03036,PROD-003,10,1379.46,13794.6
LINE-006803,ORD-03037,PROD-005,1,2837.42,2837.42
LINE-006804,ORD-03037,PROD-016,4,386.58,1546.32
LINE-006805,ORD-03037,PROD-013,4,640.22,2560.88
LINE-006806,ORD-03038,PROD-012,6,970.56,5823.36
LINE-006807,ORD-03038,PROD-010,10,835.35,8353.5
LINE-006808,ORD-03038,PROD-007,6,1889.3,11335.8
LINE-006809,ORD-03039,PROD-006,1,2217.08,2217.08
LINE-006810,ORD-03039,PROD-007,1,1870.02,1870.02
LINE-006811,ORD-03040,PROD-006,1,2208.65,2208.65
LINE-006812,ORD-03041,PROD-005,10,2772.89,27728.9
LINE-006813,ORD-03042,PROD-014,6,422.61,2535.66
LINE-006814,ORD-03042,PROD-001,1,3243.63,3243.63
LINE-006815,ORD-03042,PROD-008,1,3569.09,3569.09
LINE-006816,ORD-03042,PROD-001,1,3253.58,3253.58
LINE-006817,ORD-03043,PROD-003,1,1383.23,1383.23
LINE-006818,ORD-03043,PROD-018,2,1461.41,2922.82
LINE-006819,ORD-03044,PROD-008,2,3440.11,6880.22
LINE-006820,ORD-03044,PROD-006,1,2223.61,2223.61
LINE-006821,ORD-03044,PROD-011,2,1600.05,3200.1
LINE-006822,ORD-03044,PROD-005,1,2847.4,2847.4
LINE-006823,ORD-03045,PROD-008,1,3512.35,3512.35
LINE-006824,ORD-03045,PROD-014,2,416.98,833.96
LINE-006825,ORD-03046,PROD-018,1,1443.7,1443.7
LINE-006826,ORD-03047,PROD-010,1,853.53,853.53
LINE-006827,ORD-03048,PROD-006,2,2176.53,4353.06
LINE-006828,ORD-03048,PROD-005,1,2791.56,2791.56
LINE-006829,ORD-03049,PROD-005,5,2830.54,14152.7
LINE-006830,ORD-03050,PROD-004,1,2603.67,2603.67
LINE-006831,ORD-03050,PROD-009,1,2352.63,2352.63
LINE-006832,ORD-03051,PROD-008,1,3521.39,3521.39
LINE-006833,ORD-03052,PROD-009,1,2368.28,2368.28
LINE-006834,ORD-03052,PROD-012,2,977.4,1954.8
LINE-006835,ORD-03053,PROD-006,2,2238.72,4477.44
LINE-006836,ORD-03053,PROD-005,2,2834.63,5669.26
LINE-006837,ORD-03054,PROD-011,6,1625.1,9750.6
LINE-006838,ORD-03054,PROD-002,2,4589.73,9179.46
LINE-006839,ORD-03055,PROD-018,1,1443.99,1443.99
LINE-006840,ORD-03055,PROD-013,4,655.16,2620.64
LINE-006841,ORD-03056,PROD-008,1,3563.22,3563.22
LINE-006842,ORD-03056,PROD-007,1,1897.89,1897.89
LINE-006843,ORD-03056,PROD-008,2,3530.55,7061.1
LINE-006844,ORD-03057,PROD-008,1,3498.88,3498.88
LINE-006845,ORD-03057,PROD-005,1,2787.42,2787.42
LINE-006846,ORD-03057,PROD-006,1,2233.4,2233.4
LINE-006847,ORD-03058,PROD-003,1,1411.41,1411.41
LINE-006848,ORD-03058,PROD-001,1,3190.73,3190.73
LINE-006849,ORD-03059,PROD-014,2,417.04,834.08
LINE-006850,ORD-03059,PROD-007,2,1896.33,3792.66
LINE-006851,ORD-03060,PROD-003,1,1382.02,1382.02
LINE-006852,ORD-03061,PROD-009,1,2441.65,2441.65
LINE-006853,ORD-03061,PROD-003,1,1423.18,1423.18
LINE-006854,ORD-03062,PROD-008,1,3496.63,3496.63
LINE-006855,ORD-03062,PROD-014,2,423.25,846.5
LINE-006856,ORD-03063,PROD-004,1,2558.69,2558.69
LINE-006857,ORD-03063,PROD-005,1,2744.24,2744.24
LINE-006858,ORD-03063,PROD-001,1,3191.03,3191.03
LINE-006859,ORD-03063,PROD-005,1,2834.94,2834.94
LINE-006860,ORD-03064,PROD-005,2,2767.89,5535.78
LINE-006861,ORD-03065,PROD-005,3,2828.0,8484.0
LINE-006862,ORD-03065,PROD-017,5,2105.02,10525.1
LINE-006863,ORD-03065,PROD-001,5,3230.49,16152.45
LINE-006864,ORD-03066,PROD-004,1,2616.41,2616.41
LINE-006865,ORD-03066,PROD-007,1,1919.3,1919.3
LINE-006866,ORD-03067,PROD-008,2,3435.13,6870.26
LINE-006867,ORD-03067,PROD-006,1,2184.86,2184.86
LINE-006868,ORD-03067,PROD-016,1,372.59,372.59
LINE-006869,ORD-03067,PROD-008,2,3550.57,7101.14
LINE-006870,ORD-03068,PROD-004,1,2577.77,2577.77
LINE-006871,ORD-03068,PROD-005,1,2811.0,2811.0
LINE-006872,ORD-03069,PROD-013,2,661.17,1322.34
LINE-006873,ORD-03070,PROD-005,1,2757.08,2757.08
LINE-006874,ORD-03070,PROD-015,6,788.51,4731.06
LINE-006875,ORD-03071,PROD-013,2,647.44,1294.88
LINE-006876,ORD-03072,PROD-003,3,1397.28,4191.84
LINE-006877,ORD-03072,PROD-006,4,2232.56,8930.24
LINE-006878,ORD-03073,PROD-005,1,2819.4,2819.4
LINE-006879,ORD-03073,PROD-012,1,994.22,994.22
LINE-006880,ORD-03073,PROD-003,2,1408.57,2817.14
LINE-006881,ORD-03074,PROD-008,2,3530.88,7061.76
LINE-006882,ORD-03074,PROD-005,5,2744.52,13722.6
LINE-006883,ORD-03075,PROD-010,2,855.05,1710.1
LINE-006884,ORD-03076,PROD-012,1,972.98,972.98
LINE-006885,ORD-03077,PROD-010,1,848.34,848.34
LINE-006886,ORD-03077,PROD-013,2,639.53,1279.06
LINE-006887,ORD-03078,PROD-013,1,649.19,649.19
LINE-006888,ORD-03078,PROD-004,1,2602.01,2602.01
LINE-006889,ORD-03079,PROD-001,1,3186.43,3186.43
LINE-006890,ORD-03080,PROD-011,1,1583.3,1583.3
LINE-006891,ORD-03081,PROD-005,1,2778.22,2778.22
LINE-006892,ORD-03081,PROD-006,1,2215.86,2215.86
LINE-006893,ORD-03081,PROD-014,6,426.96,2561.76
LINE-006894,ORD-03082,PROD-005,8,2853.08,22824.64
LINE-006895,ORD-03082,PROD-002,8,4532.07,36256.56
LINE-006896,ORD-03082,PROD-012,4,965.74,3862.96
LINE-006897,ORD-03083,PROD-009,4,2386.22,9544.88
LINE-006898,ORD-03084,PROD-013,2,648.16,1296.32
LINE-006899,ORD-03084,PROD-002,4,4473.26,17893.04
LINE-006900,ORD-03085,PROD-002,1,4587.63,4587.63
LINE-006901,ORD-03085,PROD-009,1,2424.37,2424.37
LINE-006902,ORD-03085,PROD-008,1,3498.32,3498.32
LINE-006903,ORD-03085,PROD-014,1,419.76,419.76
LINE-006904,ORD-03086,PROD-007,1,1897.91,1897.91
LINE-006905,ORD-03087,PROD-011,2,1600.51,3201.02
LINE-006906,ORD-03087,PROD-018,1,1467.17,1467.17
LINE-006907,ORD-03088,PROD-005,1,2764.01,2764.01
LINE-006908,ORD-03088,PROD-003,1,1388.55,1388.55
LINE-006909,ORD-03088,PROD-009,1,2379.97,2379.97
LINE-006910,ORD-03088,PROD-009,1,2415.59,2415.59
LINE-006911,ORD-03089,PROD-003,5,1420.01,7100.05
LINE-006912,ORD-03089,PROD-003,6,1383.34,8300.04
LINE-006913,ORD-03090,PROD-009,2,2371.61,4743.22
LINE-006914,ORD-03090,PROD-008,1,3469.51,3469.51
LINE-006915,ORD-03090,PROD-008,1,3562.84,3562.84
LINE-006916,ORD-03091,PROD-008,1,3521.11,3521.11
LINE-006917,ORD-03092,PROD-007,2,1929.17,3858.34
LINE-006918,ORD-03092,PROD-014,6,417.45,2504.7
LINE-006919,ORD-03092,PROD-006,10,2177.56,21775.6
LINE-006920,ORD-03092,PROD-008,3,3443.32,10329.96
LINE-006921,ORD-03093,PROD-011,8,1628.13,13025.04
LINE-006922,ORD-03093,PROD-007,3,1936.6,5809.8
LINE-006923,ORD-03094,PROD-002,2,4454.02,8908.04
LINE-006924,ORD-03094,PROD-017,2,2093.73,4187.46
LINE-006925,ORD-03095,PROD-005,8,2829.4,22635.2
LINE-006926,ORD-03095,PROD-007,4,1869.14,7476.56
LINE-006927,ORD-03095,PROD-007,2,1867.96,3735.92
LINE-006928,ORD-03096,PROD-012,1,970.24,970.24
LINE-006929,ORD-03097,PROD-008,1,3551.79,3551.79
LINE-006930,ORD-03097,PROD-011,1,1592.7,1592.7
LINE-006931,ORD-03098,PROD-011,1,1614.5,1614.5
LINE-006932,ORD-03099,PROD-015,2,780.89,1561.78
LINE-006933,ORD-03100,PROD-002,1,4522.92,4522.92
LINE-006934,ORD-03100,PROD-005,1,2785.63,2785.63
LINE-006935,ORD-03100,PROD-018,1,1457.28,1457.28
LINE-006936,ORD-03100,PROD-009,1,2443.51,2443.51
LINE-006937,ORD-03101,PROD-006,1,2162.12,2162.12
LINE-006938,ORD-03102,PROD-008,2,3567.41,7134.82
LINE-006939,ORD-03102,PROD-004,1,2566.42,2566.42
LINE-006940,ORD-03102,PROD-013,2,662.28,1324.56
LINE-006941,ORD-03103,PROD-012,1,989.02,989.02
LINE-006942,ORD-03103,PROD-007,1,1879.19,1879.19
LINE-006943,ORD-03104,PROD-005,2,2799.44,5598.88
LINE-006944,ORD-03105,PROD-002,1,4512.74,4512.74
LINE-006945,ORD-03106,PROD-013,2,638.24,1276.48
LINE-006946,ORD-03106,PROD-016,1,374.08,374.08
LINE-006947,ORD-03106,PROD-007,1,1864.63,1864.63
LINE-006948,ORD-03106,PROD-010,2,854.17,1708.34
LINE-006949,ORD-03107,PROD-007,2,1920.2,3840.4
LINE-006950,ORD-03108,PROD-006,1,2240.5,2240.5
LINE-006951,ORD-03108,PROD-016,4,384.05,1536.2
LINE-006952,ORD-03109,PROD-018,2,1463.73,2927.46
LINE-006953,ORD-03109,PROD-008,1,3443.07,3443.07
LINE-006954,ORD-03110,PROD-012,2,982.21,1964.42
LINE-006955,ORD-03110,PROD-008,6,3568.74,21412.44
LINE-006956,ORD-03110,PROD-012,2,969.95,1939.9
LINE-006957,ORD-03110,PROD-017,10,2081.48,20814.8
LINE-006958,ORD-03111,PROD-009,1,2370.66,2370.66
LINE-006959,ORD-03112,PROD-009,1,2401.29,2401.29
LINE-006960,ORD-03112,PROD-011,2,1570.04,3140.08
LINE-006961,ORD-03113,PROD-004,1,2634.14,2634.14
LINE-006962,ORD-03113,PROD-009,2,2433.42,4866.84
LINE-006963,ORD-03113,PROD-008,2,3482.82,6965.64
LINE-006964,ORD-03114,PROD-012,1,994.21,994.21
LINE-006965,ORD-03115,PROD-006,1,2172.16,2172.16
LINE-006966,ORD-03115,PROD-007,2,1877.07,3754.14
LINE-006967,ORD-03116,PROD-006,1,2216.68,2216.68
LINE-006968,ORD-03116,PROD-008,2,3511.64,7023.28
LINE-006969,ORD-03116,PROD-014,4,412.38,1649.52
LINE-006970,ORD-03117,PROD-018,1,1431.58,1431.58
LINE-006971,ORD-03117,PROD-009,2,2354.5,4709.0
LINE-006972,ORD-03117,PROD-013,4,641.06,2564.24
LINE-006973,ORD-03118,PROD-014,2,416.82,833.64
LINE-006974,ORD-03118,PROD-011,1,1604.14,1604.14
LINE-006975,ORD-03118,PROD-018,1,1468.33,1468.33
LINE-006976,ORD-03118,PROD-006,2,2172.13,4344.26
LINE-006977,ORD-03119,PROD-008,1,3441.24,3441.24
LINE-006978,ORD-03119,PROD-017,1,2124.44,2124.44
LINE-006979,ORD-03119,PROD-005,1,2793.03,2793.03
LINE-006980,ORD-03120,PROD-007,1,1864.31,1864.31
LINE-006981,ORD-03120,PROD-008,2,3490.34,6980.68
LINE-006982,ORD-03121,PROD-013,6,641.65,3849.9
LINE-006983,ORD-03122,PROD-007,2,1905.26,3810.52
LINE-006984,ORD-03123,PROD-009,1,2401.0,2401.0
LINE-006985,ORD-03123,PROD-018,1,1448.69,1448.69
LINE-006986,ORD-03124,PROD-012,1,985.76,985.76
LINE-006987,ORD-03124,PROD-003,1,1395.01,1395.01
LINE-006988,ORD-03124,PROD-014,2,419.51,839.02
LINE-006989,ORD-03125,PROD-015,4,787.39,3149.56
LINE-006990,ORD-03125,PROD-005,1,2802.74,2802.74
LINE-006991,ORD-03126,PROD-008,1,3558.92,3558.92
LINE-006992,ORD-03126,PROD-002,2,4569.52,9139.04
LINE-006993,ORD-03127,PROD-013,2,642.86,1285.72
LINE-006994,ORD-03127,PROD-008,1,3569.13,3569.13
LINE-006995,ORD-03127,PROD-006,1,2159.69,2159.69
LINE-006996,ORD-03128,PROD-003,1,1390.06,1390.06
LINE-006997,ORD-03128,PROD-002,1,4465.36,4465.36
LINE-006998,ORD-03128,PROD-010,1,833.06,833.06
LINE-006999,ORD-03129,PROD-002,1,4431.9,4431.9
LINE-007000,ORD-03129,PROD-011,1,1570.03,1570.03
LINE-007001,ORD-03129,PROD-011,1,1596.12,1596.12
LINE-007002,ORD-03130,PROD-008,2,3536.05,7072.1
LINE-007003,ORD-03130,PROD-016,6,386.14,2316.84
LINE-007004,ORD-03131,PROD-001,1,3162.86,3162.86
LINE-007005,ORD-03131,PROD-003,2,1393.52,2787.04
LINE-007006,ORD-03132,PROD-013,4,647.06,2588.24
LINE-007007,ORD-03132,PROD-015,6,768.87,4613.22
LINE-007008,ORD-03132,PROD-005,1,2764.42,2764.42
LINE-007009,ORD-03133,PROD-017,1,2072.95,2072.95
LINE-007010,ORD-03133,PROD-017,1,2123.98,2123.98
LINE-007011,ORD-03134,PROD-014,4,421.88,1687.52
LINE-007012,ORD-03134,PROD-010,1,850.91,850.91
LINE-007013,ORD-03134,PROD-008,1,3507.56,3507.56
LINE-007014,ORD-03134,PROD-002,2,4412.44,8824.88
LINE-007015,ORD-03135,PROD-006,8,2164.7,17317.6
LINE-007016,ORD-03135,PROD-007,2,1905.44,3810.88
LINE-007017,ORD-03135,PROD-005,5,2849.87,14249.35
LINE-007018,ORD-03135,PROD-008,4,3445.02,13780.08
LINE-007019,ORD-03136,PROD-006,1,2212.5,2212.5
LINE-007020,ORD-03136,PROD-002,2,4479.77,8959.54
LINE-007021,ORD-03137,PROD-008,8,3511.5,28092.0
LINE-007022,ORD-03137,PROD-005,3,2754.64,8263.92
LINE-007023,ORD-03137,PROD-017,4,2122.33,8489.32
LINE-007024,ORD-03137,PROD-007,4,1871.68,7486.72
LINE-007025,ORD-03138,PROD-012,1,976.78,976.78
LINE-007026,ORD-03139,PROD-012,1,971.14,971.14
LINE-007027,ORD-03139,PROD-005,2,2854.73,5709.46
LINE-007028,ORD-03140,PROD-005,8,2784.81,22278.48
LINE-007029,ORD-03141,PROD-005,1,2794.35,2794.35
LINE-007030,ORD-03141,PROD-007,2,1898.6,3797.2
LINE-007031,ORD-03142,PROD-007,1,1881.97,1881.97
LINE-007032,ORD-03142,PROD-014,4,417.48,1669.92
LINE-007033,ORD-03142,PROD-007,1,1902.7,1902.7
LINE-007034,ORD-03142,PROD-010,2,844.35,1688.7
LINE-007035,ORD-03143,PROD-015,4,782.6,3130.4
LINE-007036,ORD-03143,PROD-006,8,2170.8,17366.4
LINE-007037,ORD-03144,PROD-015,2,786.87,1573.74
LINE-007038,ORD-03144,PROD-002,4,4502.17,18008.68
LINE-007039,ORD-03144,PROD-008,10,3542.96,35429.6
LINE-007040,ORD-03145,PROD-010,1,833.74,833.74
LINE-007041,ORD-03145,PROD-015,2,783.16,1566.32
LINE-007042,ORD-03146,PROD-016,4,373.65,1494.6
LINE-007043,ORD-03146,PROD-005,1,2816.79,2816.79
LINE-007044,ORD-03146,PROD-018,1,1464.25,1464.25
LINE-007045,ORD-03147,PROD-009,1,2378.69,2378.69
LINE-007046,ORD-03147,PROD-013,1,639.23,639.23
LINE-007047,ORD-03148,PROD-007,2,1909.71,3819.42
LINE-007048,ORD-03148,PROD-016,2,375.4,750.8
LINE-007049,ORD-03148,PROD-010,2,835.97,1671.94
LINE-007050,ORD-03149,PROD-011,1,1612.48,1612.48
LINE-007051,ORD-03149,PROD-007,1,1880.99,1880.99
LINE-007052,ORD-03149,PROD-017,1,2127.63,2127.63
LINE-007053,ORD-03150,PROD-001,10,3160.34,31603.4
LINE-007054,ORD-03150,PROD-006,10,2231.69,22316.9
LINE-007055,ORD-03151,PROD-017,1,2121.69,2121.69
LINE-007056,ORD-03151,PROD-004,1,2582.55,2582.55
LINE-007057,ORD-03152,PROD-018,1,1446.0,1446.0
LINE-007058,ORD-03153,PROD-011,2,1575.17,3150.34
LINE-007059,ORD-03154,PROD-007,1,1903.13,1903.13
LINE-007060,ORD-03154,PROD-008,1,3569.84,3569.84
LINE-007061,ORD-03155,PROD-006,2,2177.08,4354.16
LINE-007062,ORD-03156,PROD-016,4,385.08,1540.32
LINE-007063,ORD-03156,PROD-015,2,791.69,1583.38
LINE-007064,ORD-03156,PROD-001,8,3189.08,25512.64
LINE-007065,ORD-03157,PROD-005,2,2787.7,5575.4
LINE-007066,ORD-03157,PROD-010,1,835.33,835.33
LINE-007067,ORD-03157,PROD-007,1,1931.54,1931.54
LINE-007068,ORD-03157,PROD-001,1,3144.47,3144.47
LINE-007069,ORD-03158,PROD-003,1,1383.33,1383.33
LINE-007070,ORD-03158,PROD-009,1,2360.46,2360.46
