order_id,customer_id,order_date,channel,status,subtotal,discount_pct,total,shipping_cost,delivery_date,rating
ORD-02609,CUST-0097,2024-09-04,showroom_2,delivered,7224.7,2.8,7022.41,0.0,2024-09-11,4.7
ORD-02610,CUST-0041,2024-09-04,wholesale,delivered,21893.4,6.3,20514.12,225.66,2024-09-10,3.3
ORD-02611,CUST-0318,2024-09-04,showroom_1,delivered,5890.38,7.0,5478.05,0.0,2024-09-18,4.4
ORD-02612,CUST-0431,2024-09-04,online,delivered,1883.58,1.5,1855.33,85.9,2024-09-16,
ORD-02613,CUST-0773,2024-09-04,online,delivered,10431.57,1.2,10306.39,0.0,2024-09-17,
ORD-02614,CUST-0578,2024-09-04,online,returned,24497.84,3.6,23615.92,0.0,2024-09-12,4.6
ORD-02615,CUST-0207,2024-09-04,online,delivered,3101.27,2.7,3017.54,0.0,2024-09-11,
ORD-02616,CUST-0629,2024-09-04,showroom_3,delivered,12783.91,15.5,10802.4,0.0,2024-09-15,3.4
ORD-02617,CUST-0711,2024-09-04,online,delivered,8872.68,6.0,8340.32,0.0,2024-09-24,4.4
ORD-02618,CUST-0674,2024-09-04,showroom_1,delivered,10727.44,1.3,10587.98,0.0,2024-09-18,
ORD-02619,CUST-0185,2024-09-04,online,delivered,8541.55,2.9,8293.85,0.0,2024-09-25,3.8
ORD-02620,CUST-0490,2024-09-05,showroom_2,delivered,3084.68,9.4,2794.72,0.0,2024-09-16,4.1
ORD-02621,CUST-0527,2024-09-05,showroom_3,delivered,3690.48,8.2,3387.86,0.0,2024-09-16,
ORD-02622,CUST-0001,2024-09-05,wholesale,delivered,63022.74,4.2,60375.78,195.78,2024-09-14,4.2
ORD-02623,CUST-0342,2024-09-05,online,delivered,13797.9,3.2,13356.37,0.0,2024-09-19,4.1
ORD-02624,CUST-0557,2024-09-05,online,delivered,11629.58,5.4,11001.58,0.0,2024-09-22,4.5
ORD-02625,CUST-0016,2024-09-05,wholesale,delivered,34745.36,7.2,32243.69,297.32,2024-09-20,
ORD-02626,CUST-0040,2024-09-05,showroom_1,delivered,4553.7,3.5,4394.32,0.0,2024-09-15,4.2
ORD-02627,CUST-0071,2024-09-05,showroom_2,delivered,3569.33,7.9,3287.35,0.0,2024-09-16,
ORD-02628,CUST-0050,2024-09-05,showroom_1,delivered,8107.21,8.0,7458.63,0.0,2024-09-21,4.8
ORD-02629,CUST-0605,2024-09-05,showroom_3,delivered,6459.03,13.7,5574.14,0.0,2024-09-15,
ORD-02630,CUST-0336,2024-09-05,online,delivered,5524.19,4.3,5286.65,0.0,2024-09-23,3.6
ORD-02631,CUST-0787,2024-09-05,showroom_2,delivered,3946.42,4.5,3768.83,0.0,2024-09-17,4.3
ORD-02632,CUST-0274,2024-09-06,online,delivered,8502.79,2.2,8315.73,0.0,2024-09-21,4.1
ORD-02633,CUST-0744,2024-09-06,showroom_2,delivered,771.6,3.4,745.37,0.0,2024-09-26,4.3
ORD-02634,CUST-0582,2024-09-06,showroom_1,delivered,12847.29,3.2,12436.18,0.0,2024-09-11,3.9
ORD-02635,CUST-0104,2024-09-06,showroom_2,delivered,4702.15,7.8,4335.38,0.0,2024-09-21,4.4
ORD-02636,CUST-0131,2024-09-06,online,delivered,5559.62,1.8,5459.55,0.0,2024-09-26,4.0
ORD-02637,CUST-0633,2024-09-06,online,delivered,2644.08,2.5,2577.98,0.0,2024-09-21,
ORD-02638,CUST-0468,2024-09-06,showroom_1,delivered,2776.08,4.7,2645.6,0.0,2024-09-16,3.4
ORD-02639,CUST-0663,2024-09-06,online,delivered,9574.78,3.4,9249.24,0.0,2024-09-13,4.5
ORD-02640,CUST-0393,2024-09-07,showroom_2,returned,7550.3,11.9,6651.81,0.0,2024-09-21,4.2
ORD-02641,CUST-0571,2024-09-08,online,delivered,2278.62,5.5,2153.3,0.0,2024-09-27,3.8
ORD-02642,CUST-0174,2024-09-08,online,delivered,1414.12,2.1,1384.42,40.53,2024-09-26,3.6
ORD-02643,CUST-0532,2024-09-08,online,delivered,2765.58,4.2,2649.43,0.0,2024-09-21,3.4
ORD-02644,CUST-0149,2024-09-09,showroom_3,delivered,2261.82,5.0,2148.73,0.0,2024-09-21,3.5
ORD-02645,CUST-0063,2024-09-09,wholesale,delivered,13081.78,8.6,11956.75,242.01,2024-09-22,3.7
ORD-02646,CUST-0572,2024-09-09,online,delivered,3579.94,2.5,3490.44,0.0,2024-09-27,
ORD-02647,CUST-0003,2024-09-09,wholesale,delivered,37281.44,7.9,34336.21,136.34,2024-09-18,3.6
ORD-02648,CUST-0706,2024-09-10,online,delivered,1548.18,3.1,1500.19,57.94,2024-09-16,4.2
ORD-02649,CUST-0600,2024-09-10,online,delivered,4873.51,5.7,4595.72,0.0,2024-09-17,3.6
ORD-02650,CUST-0004,2024-09-10,wholesale,delivered,45642.91,7.8,42082.76,294.66,2024-09-30,
ORD-02651,CUST-0268,2024-09-10,showroom_2,delivered,4589.33,8.2,4213.0,0.0,2024-09-26,
ORD-02652,CUST-0052,2024-09-10,online,delivered,7726.16,2.5,7533.01,0.0,2024-09-17,3.7
ORD-02653,CUST-0370,2024-09-10,online,returned,9374.56,2.7,9121.45,0.0,2024-09-15,
ORD-02654,CUST-0446,2024-09-10,online,delivered,5709.24,1.9,5600.76,0.0,2024-09-26,4.4
ORD-02655,CUST-0128,2024-09-10,online,delivered,3973.91,6.0,3735.48,0.0,2024-09-21,
ORD-02656,CUST-0045,2024-09-10,wholesale,delivered,8285.2,7.0,7705.24,138.89,2024-09-28,4.0
ORD-02657,CUST-0056,2024-09-11,wholesale,delivered,22347.8,4.2,21409.19,148.15,2024-09-24,4.6
ORD-02658,CUST-0008,2024-09-11,wholesale,returned,13883.2,5.2,13161.27,249.16,2024-09-29,4.7
ORD-02659,CUST-0698,2024-09-11,showroom_1,delivered,6239.1,5.8,5877.23,0.0,2024-09-19,4.1
ORD-02660,CUST-0424,2024-09-11,online,delivered,3480.25,1.2,3438.49,0.0,2024-10-01,4.0
ORD-02661,CUST-0465,2024-09-12,online,delivered,12391.19,0.9,12279.67,0.0,2024-09-27,3.9
ORD-02662,CUST-0433,2024-09-12,online,delivered,4820.0,2.2,4713.96,0.0,2024-09-27,4.1
ORD-02663,CUST-0032,2024-09-12,wholesale,delivered,2630.0,8.7,2401.19,279.7,2024-09-23,4.5
ORD-02664,CUST-0388,2024-09-12,online,returned,2792.51,2.5,2722.7,0.0,2024-09-17,
ORD-02665,CUST-0490,2024-09-12,showroom_2,delivered,3883.34,4.0,3728.01,0.0,2024-09-24,4.2
ORD-02666,CUST-0059,2024-09-12,online,returned,7763.67,0.0,7763.67,0.0,2024-10-01,3.6
ORD-02667,CUST-0317,2024-09-12,showroom_2,delivered,6811.14,3.8,6552.32,0.0,2024-09-24,4.1
ORD-02668,CUST-0282,2024-09-12,online,delivered,7315.84,4.6,6979.31,0.0,2024-09-27,4.2
ORD-02669,CUST-0420,2024-09-12,online,returned,1442.71,5.2,1367.69,55.2,2024-09-29,3.1
ORD-02670,CUST-0150,2024-09-13,showroom_1,delivered,5923.9,3.6,5710.64,0.0,2024-10-01,4.5
ORD-02671,CUST-0616,2024-09-13,online,delivered,8495.86,4.9,8079.56,0.0,2024-10-04,5.0
ORD-02672,CUST-0627,2024-09-13,online,delivered,11218.86,3.0,10882.29,0.0,2024-09-18,4.2
ORD-02673,CUST-0351,2024-09-13,showroom_2,returned,2785.54,6.8,2596.12,0.0,2024-10-03,3.6
ORD-02674,CUST-0023,2024-09-13,wholesale,delivered,19827.28,5.5,18736.78,220.7,2024-09-26,4.2
ORD-02675,CUST-0439,2024-09-13,showroom_1,delivered,5049.33,7.3,4680.73,0.0,2024-10-03,4.0
ORD-02676,CUST-0205,2024-09-16,showroom_1,delivered,4118.26,5.3,3899.99,0.0,2024-09-25,
ORD-02677,CUST-0003,2024-09-16,wholesale,delivered,26535.67,5.9,24970.07,62.45,2024-09-29,3.5
ORD-02678,CUST-0063,2024-09-16,wholesale,returned,17673.84,7.0,16436.67,53.8,2024-10-04,3.5
ORD-02679,CUST-0783,2024-09-16,online,delivered,426.91,4.1,409.41,103.57,2024-09-27,3.6
ORD-02680,CUST-0023,2024-09-16,wholesale,delivered,18679.14,2.4,18230.84,260.54,2024-09-28,3.3
ORD-02681,CUST-0001,2024-09-16,wholesale,delivered,18214.69,3.6,17558.96,297.21,2024-09-21,
ORD-02682,CUST-0307,2024-09-16,online,delivered,4291.81,2.8,4171.64,0.0,2024-09-22,
ORD-02683,CUST-0721,2024-09-16,online,delivered,2804.15,3.4,2708.81,0.0,2024-09-28,4.1
ORD-02684,CUST-0740,2024-09-17,online,delivered,5609.2,4.3,5368.0,0.0,2024-09-26,3.3
ORD-02685,CUST-0741,2024-09-17,showroom_2,delivered,9343.55,12.0,8222.32,0.0,2024-09-25,
ORD-02686,CUST-0541,2024-09-17,showroom_1,delivered,2762.86,5.0,2624.72,0.0,2024-10-02,4.2
ORD-02687,CUST-0745,2024-09-17,online,delivered,5841.52,3.6,5631.23,0.0,2024-09-30,4.3
ORD-02688,CUST-0023,2024-09-17,wholesale,delivered,37111.4,7.0,34513.6,233.87,2024-10-03,5.0
ORD-02689,CUST-0748,2024-09-17,showroom_2,delivered,6932.59,8.4,6350.25,0.0,2024-10-01,4.4
ORD-02690,CUST-0043,2024-09-17,wholesale,delivered,17234.0,2.9,16734.21,130.86,2024-09-26,4.4
ORD-02691,CUST-0033,2024-09-17,wholesale,delivered,8941.56,5.0,8494.48,59.35,2024-09-28,4.0
ORD-02692,CUST-0290,2024-09-17,online,returned,3489.88,2.4,3406.12,0.0,2024-09-29,4.0
ORD-02693,CUST-0498,2024-09-18,online,delivered,654.32,3.8,629.46,62.47,2024-09-23,
ORD-02694,CUST-0010,2024-09-18,wholesale,returned,43911.54,3.7,42286.81,130.72,2024-10-09,5.0
ORD-02695,CUST-0131,2024-09-18,online,delivered,11759.65,1.5,11583.26,0.0,2024-10-04,3.5
ORD-02696,CUST-0565,2024-09-18,showroom_2,delivered,8801.65,7.2,8167.93,0.0,2024-09-29,3.8
ORD-02697,CUST-0001,2024-09-18,wholesale,delivered,3835.96,6.1,3601.97,222.39,2024-09-24,
ORD-02698,CUST-0693,2024-09-19,online,delivered,1675.04,1.7,1646.56,82.46,2024-10-06,4.4
ORD-02699,CUST-0193,2024-09-19,showroom_2,delivered,6062.0,7.1,5631.6,0.0,2024-10-06,4.1
ORD-02700,CUST-0032,2024-09-19,wholesale,delivered,19764.72,5.4,18697.43,190.23,2024-09-28,4.1
ORD-02701,CUST-0043,2024-09-19,wholesale,delivered,29614.1,5.2,28074.17,205.81,2024-09-29,
ORD-02702,CUST-0010,2024-09-19,wholesale,delivered,27358.81,8.7,24978.59,70.84,2024-09-26,4.5
ORD-02703,CUST-0041,2024-09-19,wholesale,delivered,35771.56,9.1,32516.35,120.68,2024-09-29,3.3
ORD-02704,CUST-0030,2024-09-19,wholesale,delivered,37861.62,6.8,35287.03,111.36,2024-09-30,4.3
ORD-02705,CUST-0454,2024-09-19,online,delivered,2438.95,1.9,2392.61,0.0,2024-10-05,4.0
ORD-02706,CUST-0001,2024-09-19,wholesale,delivered,16552.64,7.1,15377.4,273.09,2024-10-05,4.2
ORD-02707,CUST-0158,2024-09-19,online,returned,8277.02,2.2,8094.93,0.0,2024-10-03,4.2
ORD-02708,CUST-0016,2024-09-19,wholesale,delivered,25369.25,6.7,23669.51,61.77,2024-09-26,3.8
ORD-02709,CUST-0041,2024-09-19,wholesale,delivered,4800.33,5.7,4526.71,99.63,2024-09-28,4.7
ORD-02710,CUST-0130,2024-09-20,showroom_3,delivered,3535.14,14.8,3011.94,0.0,2024-10-08,
ORD-02711,CUST-0299,2024-09-20,online,delivered,5079.22,0.5,5053.82,0.0,2024-10-06,
ORD-02712,CUST-0536,2024-09-20,online,delivered,969.14,3.0,940.07,100.47,2024-09-27,4.3
ORD-02713,CUST-0269,2024-09-20,showroom_1,delivered,8687.05,8.8,7922.59,0.0,2024-09-25,3.9
ORD-02714,CUST-0001,2024-09-20,wholesale,delivered,66210.4,5.0,62899.88,292.7,2024-09-30,4.8
ORD-02715,CUST-0038,2024-09-20,wholesale,delivered,1518.68,5.0,1442.75,143.8,2024-10-04,3.9
ORD-02716,CUST-0490,2024-09-22,showroom_2,delivered,7089.74,6.4,6636.0,0.0,2024-09-28,
ORD-02717,CUST-0525,2024-09-22,showroom_3,delivered,1895.81,12.9,1651.25,0.0,2024-10-07,3.3
ORD-02718,CUST-0635,2024-09-23,showroom_2,delivered,5573.15,10.2,5004.69,0.0,2024-10-01,4.5
ORD-02719,CUST-0228,2024-09-23,showroom_2,delivered,6209.61,7.0,5774.94,0.0,2024-10-06,2.4
ORD-02720,CUST-0618,2024-09-23,showroom_3,delivered,3204.93,14.3,2746.63,0.0,2024-10-10,3.1
ORD-02721,CUST-0589,2024-09-23,showroom_1,delivered,5426.19,6.8,5057.21,0.0,2024-09-30,
ORD-02722,CUST-0475,2024-09-23,showroom_2,delivered,2607.4,8.7,2380.56,0.0,2024-10-06,3.8
ORD-02723,CUST-0324,2024-09-23,showroom_2,delivered,6031.29,11.4,5343.72,0.0,2024-10-04,
ORD-02724,CUST-0201,2024-09-23,online,delivered,2895.7,1.0,2866.74,0.0,2024-09-30,3.5
ORD-02725,CUST-0041,2024-09-24,wholesale,delivered,19412.91,8.5,17762.81,79.58,2024-10-04,4.5
ORD-02726,CUST-0041,2024-09-24,wholesale,delivered,22414.28,7.6,20710.79,114.48,2024-10-09,5.0
ORD-02727,CUST-0297,2024-09-24,online,delivered,5915.28,2.2,5785.14,0.0,2024-10-13,4.6
ORD-02728,CUST-0498,2024-09-24,online,delivered,7309.8,3.8,7032.03,0.0,2024-10-05,4.1
ORD-02729,CUST-0003,2024-09-24,wholesale,delivered,29725.2,7.7,27436.36,171.62,2024-10-01,4.7
ORD-02730,CUST-0009,2024-09-24,showroom_1,delivered,11010.38,6.4,10305.72,0.0,2024-10-07,4.8
ORD-02731,CUST-0711,2024-09-24,online,delivered,4214.76,3.2,4079.89,0.0,2024-10-15,3.9
ORD-02732,CUST-0001,2024-09-24,wholesale,delivered,7002.2,5.4,6624.08,258.51,2024-09-29,
ORD-02733,CUST-0165,2024-09-24,online,returned,12448.18,2.7,12112.08,0.0,2024-10-08,
ORD-02734,CUST-0444,2024-09-25,showroom_2,delivered,4784.33,3.3,4626.45,0.0,2024-09-30,3.4
ORD-02735,CUST-0195,2024-09-25,online,delivered,8117.57,2.6,7906.51,0.0,2024-10-04,4.1
ORD-02736,CUST-0594,2024-09-25,showroom_1,delivered,4540.0,7.8,4185.88,0.0,2024-10-07,4.0
ORD-02737,CUST-0036,2024-09-25,wholesale,delivered,3515.95,9.3,3188.97,276.45,2024-10-10,3.7
ORD-02738,CUST-0004,2024-09-25,wholesale,delivered,23867.85,6.9,22220.97,123.47,2024-10-08,3.8
ORD-02739,CUST-0698,2024-09-25,showroom_1,delivered,10747.12,0.0,10747.12,0.0,2024-10-08,4.1
ORD-02740,CUST-0499,2024-09-25,online,delivered,3064.43,4.1,2938.79,0.0,2024-10-07,3.9
ORD-02741,CUST-0185,2024-09-25,online,delivered,13734.4,5.2,13020.21,0.0,2024-10-04,3.8
ORD-02742,CUST-0276,2024-09-25,showroom_2,delivered,8758.6,5.3,8294.39,0.0,2024-10-06,4.2
ORD-02743,CUST-0515,2024-09-26,showroom_2,delivered,5069.24,6.8,4724.53,0.0,2024-10-11,4.9
ORD-02744,CUST-0049,2024-09-26,wholesale,delivered,37028.49,6.9,34473.52,110.09,2024-10-08,4.2
ORD-02745,CUST-0001,2024-09-26,wholesale,delivered,96080.0,6.4,89930.88,167.46,2024-10-10,4.6
ORD-02746,CUST-0800,2024-09-26,online,delivered,4452.67,3.5,4296.83,0.0,2024-10-12,4.4
ORD-02747,CUST-0483,2024-09-27,showroom_3,delivered,6837.48,9.7,6174.24,0.0,2024-10-12,4.1
ORD-02748,CUST-0440,2024-09-27,online,delivered,11748.45,1.9,11525.23,0.0,2024-10-11,4.2
ORD-02749,CUST-0245,2024-09-27,online,delivered,4525.67,5.9,4258.66,0.0,2024-10-16,3.7
ORD-02750,CUST-0565,2024-09-27,showroom_2,delivered,1917.64,12.8,1672.18,0.0,2024-10-15,5.0
ORD-02751,CUST-0361,2024-09-27,showroom_1,delivered,3206.64,6.6,2995.0,0.0,2024-10-14,4.5
ORD-02752,CUST-0064,2024-09-27,wholesale,delivered,33776.68,5.1,32054.07,124.22,2024-10-09,
ORD-02753,CUST-0053,2024-09-27,wholesale,delivered,15771.4,9.0,14351.97,84.25,2024-10-13,4.4
ORD-02754,CUST-0045,2024-09-27,wholesale,delivered,29649.7,6.1,27841.07,50.26,2024-10-05,4.6
ORD-02755,CUST-0018,2024-09-27,showroom_2,delivered,1906.3,5.1,1809.08,0.0,2024-10-18,4.5
ORD-02756,CUST-0102,2024-09-27,online,delivered,5522.72,5.0,5246.58,0.0,2024-10-17,3.8
ORD-02757,CUST-0181,2024-09-28,showroom_1,delivered,7734.21,3.6,7455.78,0.0,2024-10-04,
ORD-02758,CUST-0325,2024-09-30,online,delivered,3151.68,5.6,2975.19,0.0,2024-10-20,4.1
ORD-02759,CUST-0791,2024-09-30,showroom_2,delivered,10333.59,5.1,9806.58,0.0,2024-10-15,3.7
ORD-02760,CUST-0001,2024-09-30,wholesale,delivered,65433.64,0.0,65433.64,204.76,2024-10-14,3.9
ORD-02761,CUST-0331,2024-09-30,online,delivered,4199.42,4.5,4010.45,0.0,2024-10-13,
ORD-02762,CUST-0037,2024-09-30,wholesale,delivered,17084.95,7.3,15837.75,232.47,2024-10-09,3.5
ORD-02763,CUST-0072,2024-09-30,showroom_1,returned,11963.81,6.7,11162.23,0.0,2024-10-20,3.9
ORD-02764,CUST-0045,2024-09-30,wholesale,delivered,5628.72,5.8,5302.25,112.12,2024-10-13,3.6
ORD-02765,CUST-0166,2024-09-30,online,delivered,14995.96,0.0,14995.96,0.0,2024-10-05,4.1
ORD-02766,CUST-0652,2024-09-30,showroom_3,delivered,4428.74,11.9,3901.72,0.0,2024-10-11,3.4
ORD-02767,CUST-0168,2024-09-30,showroom_2,delivered,3658.88,11.1,3252.74,0.0,2024-10-09,4.2
ORD-02768,CUST-0480,2024-09-30,showroom_1,delivered,637.67,2.1,624.28,0.0,2024-10-19,4.1
ORD-02769,CUST-0640,2024-10-01,showroom_2,delivered,8967.43,4.6,8554.93,0.0,2024-10-22,4.1
ORD-02770,CUST-0707,2024-10-01,online,delivered,8655.37,2.0,8482.26,0.0,2024-10-21,
ORD-02771,CUST-0036,2024-10-01,wholesale,delivered,1562.94,2.6,1522.3,96.79,2024-10-17,4.0
ORD-02772,CUST-0317,2024-10-01,showroom_2,delivered,13372.87,10.9,11915.23,0.0,2024-10-12,
ORD-02773,CUST-0173,2024-10-01,online,delivered,7654.26,3.0,7424.63,0.0,2024-10-19,
ORD-02774,CUST-0019,2024-10-01,showroom_2,delivered,10127.93,7.6,9358.21,0.0,2024-10-08,
ORD-02775,CUST-0654,2024-10-01,online,delivered,6824.51,4.6,6510.58,0.0,2024-10-06,4.3
ORD-02776,CUST-0032,2024-10-01,wholesale,returned,13969.1,6.6,13047.14,70.55,2024-10-13,
ORD-02777,CUST-0001,2024-10-01,wholesale,delivered,36959.07,6.7,34482.81,296.39,2024-10-08,4.1
ORD-02778,CUST-0139,2024-10-01,showroom_1,delivered,4053.58,6.2,3802.26,0.0,2024-10-10,3.9
ORD-02779,CUST-0048,2024-10-01,wholesale,delivered,35293.86,3.5,34058.57,110.3,2024-10-13,4.2
ORD-02780,CUST-0056,2024-10-01,wholesale,delivered,754.5,8.5,690.37,194.06,2024-10-16,4.3
ORD-02781,CUST-0614,2024-10-01,showroom_3,delivered,8834.97,15.2,7492.05,0.0,2024-10-10,
ORD-02782,CUST-0677,2024-10-02,showroom_2,delivered,9888.66,13.7,8533.91,0.0,2024-10-21,
ORD-02783,CUST-0532,2024-10-02,online,delivered,6413.4,3.1,6214.58,0.0,2024-10-20,3.7
ORD-02784,CUST-0056,2024-10-02,wholesale,delivered,22909.9,4.1,21970.59,64.72,2024-10-15,4.5
ORD-02785,CUST-0576,2024-10-02,online,delivered,7926.26,1.9,7775.66,0.0,2024-10-17,4.7
ORD-02786,CUST-0704,2024-10-02,showroom_1,delivered,9089.48,2.4,8871.33,0.0,2024-10-19,4.6
ORD-02787,CUST-0418,2024-10-02,showroom_3,delivered,3097.52,15.5,2617.4,0.0,2024-10-13,2.9
ORD-02788,CUST-0571,2024-10-02,online,delivered,9987.33,2.8,9707.68,0.0,2024-10-23,4.0
ORD-02789,CUST-0260,2024-10-02,showroom_2,delivered,7792.42,8.9,7098.89,0.0,2024-10-23,3.5
ORD-02790,CUST-0567,2024-10-03,online,returned,7358.11,5.6,6946.06,0.0,2024-10-11,4.5
ORD-02791,CUST-0507,2024-10-03,showroom_1,delivered,2167.55,1.1,2143.71,0.0,2024-10-19,4.6
ORD-02792,CUST-0003,2024-10-03,wholesale,returned,16900.24,7.9,15565.12,261.97,2024-10-15,3.8
ORD-02793,CUST-0758,2024-10-03,online,delivered,10338.04,2.2,10110.6,0.0,2024-10-09,4.2
ORD-02794,CUST-0230,2024-10-03,showroom_1,delivered,5370.89,5.4,5080.86,0.0,2024-10-16,4.5
ORD-02795,CUST-0615,2024-10-03,online,delivered,9326.18,2.5,9093.03,0.0,2024-10-21,5.0
ORD-02796,CUST-0765,2024-10-03,showroom_2,delivered,860.03,8.1,790.37,0.0,2024-10-15,3.4
ORD-02797,CUST-0056,2024-10-03,wholesale,delivered,16707.96,4.6,15939.39,79.37,2024-10-23,4.5
ORD-02798,CUST-0033,2024-10-03,wholesale,delivered,15414.32,7.8,14212.0,286.73,2024-10-12,4.8
ORD-02799,CUST-0315,2024-10-03,showroom_2,delivered,9514.32,11.5,8420.17,0.0,2024-10-18,3.9
ORD-02800,CUST-0193,2024-10-03,showroom_2,delivered,5155.3,7.7,4758.34,0.0,2024-10-10,
ORD-02801,CUST-0288,2024-10-03,online,returned,2205.39,0.5,2194.36,0.0,2024-10-19,3.6
ORD-02802,CUST-0001,2024-10-03,wholesale,delivered,66025.51,5.6,62328.08,299.28,2024-10-09,
ORD-02803,CUST-0561,2024-10-04,showroom_1,delivered,2073.72,5.9,1951.37,0.0,2024-10-23,3.8
ORD-02804,CUST-0173,2024-10-04,online,delivered,8001.42,5.6,7553.34,0.0,2024-10-23,3.6
ORD-02805,CUST-0782,2024-10-04,showroom_1,delivered,10178.92,3.9,9781.94,0.0,2024-10-15,
ORD-02806,CUST-0123,2024-10-04,showroom_2,delivered,6523.4,9.6,5897.15,0.0,2024-10-14,4.3
ORD-02807,CUST-0043,2024-10-04,wholesale,returned,6287.5,6.6,5872.52,264.88,2024-10-17,4.4
ORD-02808,CUST-0553,2024-10-04,showroom_2,delivered,7238.49,4.6,6905.52,0.0,2024-10-12,4.0
ORD-02809,CUST-0060,2024-10-04,wholesale,delivered,32497.88,3.0,31522.94,55.65,2024-10-16,4.7
ORD-02810,CUST-0010,2024-10-04,wholesale,delivered,39727.0,6.5,37144.74,214.54,2024-10-12,4.6
ORD-02811,CUST-0213,2024-10-04,online,returned,5241.86,4.2,5021.7,0.0,2024-10-19,3.1
ORD-02812,CUST-0581,2024-10-04,showroom_1,delivered,1608.2,5.0,1527.79,0.0,2024-10-18,4.3
ORD-02813,CUST-0052,2024-10-04,wholesale,delivered,1584.64,7.0,1473.72,166.43,2024-10-20,4.6
ORD-02814,CUST-0721,2024-10-04,online,delivered,9747.41,3.0,9454.99,0.0,2024-10-25,4.1
ORD-02815,CUST-0739,2024-10-04,showroom_2,delivered,5107.3,5.6,4821.29,0.0,2024-10-13,4.0
ORD-02816,CUST-0773,2024-10-04,online,returned,11339.92,1.8,11135.8,0.0,2024-10-09,3.7
ORD-02817,CUST-0796,2024-10-04,online,delivered,7442.43,4.3,7122.41,0.0,2024-10-12,4.8
ORD-02818,CUST-0539,2024-10-04,showroom_1,delivered,14695.46,6.0,13813.73,0.0,2024-10-24,4.5
ORD-02819,CUST-0001,2024-10-04,wholesale,delivered,54224.3,7.5,50157.48,158.12,2024-10-20,
ORD-02820,CUST-0684,2024-10-05,online,delivered,12647.79,1.7,12432.78,0.0,2024-10-15,4.2
ORD-02821,CUST-0575,2024-10-05,showroom_3,delivered,3677.38,12.9,3203.0,0.0,2024-10-17,3.5
ORD-02822,CUST-0135,2024-10-05,showroom_1,delivered,3016.75,2.0,2956.41,0.0,2024-10-12,4.3
ORD-02823,CUST-0522,2024-10-07,online,delivered,5769.31,3.4,5573.15,0.0,2024-10-26,3.8
ORD-02824,CUST-0295,2024-10-07,online,delivered,4818.97,3.5,4650.31,0.0,2024-10-19,4.3
ORD-02825,CUST-0795,2024-10-07,online,delivered,5731.85,2.0,5617.21,0.0,2024-10-25,4.1
ORD-02826,CUST-0235,2024-10-07,online,delivered,4282.25,4.8,4076.7,0.0,2024-10-16,3.1
ORD-02827,CUST-0036,2024-10-07,wholesale,delivered,27862.56,7.4,25800.73,80.59,2024-10-20,4.8
ORD-02828,CUST-0123,2024-10-07,showroom_2,delivered,5760.55,4.0,5530.13,0.0,2024-10-17,5.0
ORD-02829,CUST-0342,2024-10-08,online,returned,7939.24,1.8,7796.33,0.0,2024-10-18,4.0
ORD-02830,CUST-0487,2024-10-08,showroom_1,delivered,5695.45,5.4,5387.9,0.0,2024-10-16,4.5
ORD-02831,CUST-0692,2024-10-08,showroom_3,delivered,7328.39,15.8,6170.5,0.0,2024-10-20,4.0
ORD-02832,CUST-0489,2024-10-08,online,delivered,16266.94,2.1,15925.33,0.0,2024-10-20,
ORD-02833,CUST-0511,2024-10-09,online,delivered,3502.28,1.7,3442.74,0.0,2024-10-27,3.7
ORD-02834,CUST-0110,2024-10-09,online,delivered,975.01,3.6,939.91,58.84,2024-10-30,
ORD-02835,CUST-0598,2024-10-09,showroom_1,returned,2637.48,6.5,2466.04,0.0,2024-10-22,4.3
ORD-02836,CUST-0469,2024-10-09,online,returned,7821.51,4.9,7438.26,0.0,2024-10-24,3.6
ORD-02837,CUST-0287,2024-10-09,showroom_2,delivered,3004.5,9.8,2710.06,0.0,2024-10-23,4.7
ORD-02838,CUST-0726,2024-10-09,online,delivered,5960.64,4.3,5704.33,0.0,2024-10-21,4.4
ORD-02839,CUST-0528,2024-10-09,online,delivered,5136.94,3.7,4946.87,0.0,2024-10-28,3.9
ORD-02840,CUST-0387,2024-10-09,showroom_2,delivered,7746.05,8.2,7110.87,0.0,2024-10-19,
ORD-02841,CUST-0016,2024-10-09,wholesale,delivered,33672.9,9.1,30608.67,92.78,2024-10-26,
ORD-02842,CUST-0309,2024-10-09,online,delivered,3138.39,2.2,3069.35,0.0,2024-10-26,3.8
ORD-02843,CUST-0424,2024-10-09,online,delivered,1562.94,3.0,1516.05,41.62,2024-10-15,4.0
ORD-02844,CUST-0005,2024-10-09,wholesale,delivered,45509.7,8.8,41504.85,174.31,2024-10-22,
ORD-02845,CUST-0617,2024-10-10,online,delivered,7064.34,0.4,7036.08,0.0,2024-10-19,3.1
ORD-02846,CUST-0056,2024-10-10,wholesale,delivered,20998.56,10.5,18793.71,75.99,2024-10-18,
ORD-02847,CUST-0132,2024-10-10,showroom_2,delivered,4091.0,8.3,3751.45,0.0,2024-10-29,4.0
ORD-02848,CUST-0027,2024-10-10,wholesale,delivered,19344.08,4.5,18473.6,271.62,2024-10-15,4.3
ORD-02849,CUST-0132,2024-10-10,showroom_2,delivered,5733.96,6.6,5355.52,0.0,2024-10-23,4.9
ORD-02850,CUST-0433,2024-10-10,online,delivered,13745.28,3.0,13332.92,0.0,2024-10-17,3.5
